file-path,true-srcloc,reason
/exp/n_body/position-swap/mutant77/mutant77-static/9.grift,#(struct:srcloc 9.grift 116 51 5251 27),non-type
/exp/n_body/position-swap/mutant86/mutant86-static/9.grift,#(struct:srcloc 9.grift 128 12 5669 97),suc-usage
/exp/n_body/position-swap/mutant88/mutant88-dynamic.grift,#(struct:srcloc mutant88-dynamic.grift 239 26 5854 23),non-type
/exp/n_body/position-swap/mutant89/mutant89-static/1.grift,#(struct:srcloc 1.grift 129 28 6122 23),non-type
/exp/n_body/position-swap/mutant94/mutant94-static/2.grift,#(struct:srcloc 2.grift 143 18 6611 57),non-type
/exp/n_body/position-swap/mutant96/mutant96-static.grift,#(struct:srcloc mutant96-static.grift 270 22 7090 45),non-type
/exp/n_body/position-swap/mutant98/mutant98-static/0.grift,#(struct:srcloc 0.grift 145 43 6805 27),non-type
/exp/n_body/position-swap/mutant99/mutant99-static/0.grift,#(struct:srcloc 0.grift 145 56 6818 27),non-type
/exp/quicksort/constant-swap/mutant18/mutant18-dynamic.grift,#(struct:srcloc mutant18-dynamic.grift 68 18 2146 11),suc-usage
/exp/quicksort/constant-swap/mutant20/mutant20-static/4.grift,#(struct:srcloc 4.grift 49 33 2125 10),non-type
/exp/quicksort/constant-swap/mutant22/mutant22-static/8.grift,#(struct:srcloc 8.grift 50 48 2100 10),non-type
/exp/quicksort/constant-swap/mutant8/mutant8-static/2.grift,#(struct:srcloc 2.grift 30 62 1263 10),non-type
/exp/quicksort/position-swap/mutant15/mutant15-static/5.grift,#(struct:srcloc 5.grift 34 30 1452 31),non-type
/exp/quicksort/position-swap/mutant18/mutant18-static/3.grift,#(struct:srcloc 3.grift 49 25 2127 26),non-type
/exp/quicksort/position-swap/mutant18/mutant18-static/7.grift,#(struct:srcloc 7.grift 49 25 2080 26),non-type
/exp/quicksort/position-swap/mutant2/mutant2-static/1.grift,#(struct:srcloc 1.grift 11 28 355 23),non-type
/exp/quicksort/position-swap/mutant3/mutant3-static/7.grift,#(struct:srcloc 7.grift 13 36 436 33),suc-usage
/exp/quicksort/position-swap/mutant7/mutant7-static.grift,#(struct:srcloc mutant7-static.grift 25 34 645 23),non-type
/exp/quicksort/position-swap/mutant9/mutant9-static/7.grift,#(struct:srcloc 7.grift 23 38 878 23),non-type
/exp/ray/constant-swap/mutant0/mutant0-static/8.grift,#(struct:srcloc 8.grift 27 79 901 11),non-type
/exp/ray/constant-swap/mutant10/mutant10-static/4.grift,#(struct:srcloc 4.grift 27 104 1074 9),non-type
/exp/ray/constant-swap/mutant103/mutant103-static/7.grift,#(struct:srcloc 7.grift 150 24 6798 14),non-type
/exp/ray/constant-swap/mutant109/mutant109-static.grift,#(struct:srcloc mutant109-static.grift 259 15 8792 11),non-type
/exp/ray/constant-swap/mutant112/mutant112-static/7.grift,#(struct:srcloc 7.grift 151 20 6814 13),non-type
/exp/ray/constant-swap/mutant114/mutant114-dynamic.grift,#(struct:srcloc mutant114-dynamic.grift 256 24 7368 14),non-type
/exp/ray/constant-swap/mutant117/mutant117-dynamic.grift,#(struct:srcloc mutant117-dynamic.grift 256 39 7383 14),non-type
/exp/ray/constant-swap/mutant118/mutant118-static/0.grift,#(struct:srcloc 0.grift 151 41 7626 13),non-type
/exp/ray/constant-swap/mutant119/mutant119-static/9.grift,#(struct:srcloc 9.grift 151 47 6535 12),non-type
/exp/ray/constant-swap/mutant120/mutant120-static/4.grift,#(struct:srcloc 4.grift 152 17 7310 11),non-type
/exp/ray/constant-swap/mutant121/mutant121-dynamic.grift,#(struct:srcloc mutant121-dynamic.grift 257 15 7409 12),suc-usage
/exp/ray/constant-swap/mutant123/mutant123-static/1.grift,#(struct:srcloc 1.grift 152 20 7545 12),non-type
/exp/ray/constant-swap/mutant125/mutant125-static/4.grift,#(struct:srcloc 4.grift 152 25 7300 14),non-type
/exp/ray/constant-swap/mutant126/mutant126-static/6.grift,#(struct:srcloc 6.grift 152 32 7084 14),non-type
/exp/ray/constant-swap/mutant127/mutant127-static/7.grift,#(struct:srcloc 7.grift 152 32 6892 15),non-type
/exp/ray/constant-swap/mutant128/mutant128-static/6.grift,#(struct:srcloc 6.grift 152 40 7069 14),non-type
/exp/ray/constant-swap/mutant13/mutant13-static/9.grift,#(struct:srcloc 9.grift 27 59 881 9),non-type
/exp/ray/constant-swap/mutant130/mutant130-static/0.grift,#(struct:srcloc 0.grift 152 46 7683 12),non-type
/exp/ray/constant-swap/mutant130/mutant130-static/8.grift,#(struct:srcloc 8.grift 152 46 6752 12),non-type
/exp/ray/constant-swap/mutant131/mutant131-static.grift,#(struct:srcloc mutant131-static.grift 264 16 8945 11),non-type
/exp/ray/constant-swap/mutant131/mutant131-static/1.grift,#(struct:srcloc 1.grift 154 20 7643 11),non-type
/exp/ray/constant-swap/mutant132/mutant132-static/0.grift,#(struct:srcloc 0.grift 154 20 7741 12),non-type
/exp/ray/constant-swap/mutant133/mutant133-static/5.grift,#(struct:srcloc 5.grift 155 20 7371 9),non-type
/exp/ray/constant-swap/mutant135/mutant135-dynamic.grift,#(struct:srcloc mutant135-dynamic.grift 262 20 7532 10),non-type
/exp/ray/constant-swap/mutant137/mutant137-static/1.grift,#(struct:srcloc 1.grift 156 21 7708 10),non-type
/exp/ray/constant-swap/mutant141/mutant141-static/9.grift,#(struct:srcloc 9.grift 158 61 6801 14),non-type
/exp/ray/constant-swap/mutant146/mutant146-static/2.grift,#(struct:srcloc 2.grift 158 94 7753 14),non-type
/exp/ray/constant-swap/mutant147/mutant147-dynamic.grift,#(struct:srcloc mutant147-dynamic.grift 271 35 7908 13),non-type
/exp/ray/constant-swap/mutant148/mutant148-static/2.grift,#(struct:srcloc 2.grift 158 102 7777 12),non-type
/exp/ray/constant-swap/mutant149/mutant149-static.grift,#(struct:srcloc mutant149-static.grift 275 35 9389 13),non-type
/exp/ray/constant-swap/mutant16/mutant16-static/5.grift,#(struct:srcloc 5.grift 27 112 1028 9),alias
/exp/ray/constant-swap/mutant17/mutant17-static/5.grift,#(struct:srcloc 5.grift 28 50 1086 12),non-type
/exp/ray/constant-swap/mutant19/mutant19-static/7.grift,#(struct:srcloc 7.grift 28 50 1066 9),non-type
/exp/ray/constant-swap/mutant24/mutant24-static/9.grift,#(struct:srcloc 9.grift 28 58 974 13),non-type
/exp/ray/constant-swap/mutant29/mutant29-static/6.grift,#(struct:srcloc 6.grift 40 20 1421 12),non-type
/exp/ray/constant-swap/mutant3/mutant3-static/2.grift,#(struct:srcloc 2.grift 27 89 1087 11),non-type
/exp/ray/constant-swap/mutant31/mutant31-static/6.grift,#(struct:srcloc 6.grift 42 20 1481 9),non-type
/exp/ray/constant-swap/mutant33/mutant33-dynamic.grift,#(struct:srcloc mutant33-dynamic.grift 64 17 1231 9),non-type
/exp/ray/constant-swap/mutant34/mutant34-static/2.grift,#(struct:srcloc 2.grift 43 21 1607 9),non-type
/exp/ray/constant-swap/mutant34/mutant34-static/9.grift,#(struct:srcloc 9.grift 43 21 1405 9),non-type
/exp/ray/constant-swap/mutant39/mutant39-dynamic.grift,#(struct:srcloc mutant39-dynamic.grift 71 40 1527 12),non-type
/exp/ray/constant-swap/mutant40/mutant40-dynamic.grift,#(struct:srcloc mutant40-dynamic.grift 70 50 1512 13),non-type
/exp/ray/constant-swap/mutant48/mutant48-static/8.grift,#(struct:srcloc 8.grift 55 66 2043 9),non-type
/exp/ray/constant-swap/mutant5/mutant5-static/6.grift,#(struct:srcloc 6.grift 27 93 1009 12),non-type
/exp/ray/constant-swap/mutant52/mutant52-static/3.grift,#(struct:srcloc 3.grift 55 81 2349 12),non-type
/exp/ray/constant-swap/mutant53/mutant53-static/5.grift,#(struct:srcloc 5.grift 55 81 2272 11),non-type
/exp/ray/constant-swap/mutant55/mutant55-static/4.grift,#(struct:srcloc 4.grift 55 85 2317 12),non-type
/exp/ray/constant-swap/mutant57/mutant57-static/3.grift,#(struct:srcloc 3.grift 55 85 2353 9),suc-usage
/exp/ray/constant-swap/mutant61/mutant61-static/0.grift,#(struct:srcloc 0.grift 55 102 2401 12),non-type
/exp/ray/constant-swap/mutant62/mutant62-static/4.grift,#(struct:srcloc 4.grift 55 102 2334 11),non-type
/exp/ray/constant-swap/mutant62/mutant62-static/9.grift,#(struct:srcloc 9.grift 55 102 2053 11),non-type
/exp/ray/constant-swap/mutant63/mutant63-static/3.grift,#(struct:srcloc 3.grift 55 102 2370 9),suc-usage
/exp/ray/constant-swap/mutant65/mutant65-static/1.grift,#(struct:srcloc 1.grift 55 106 2394 11),non-type
/exp/ray/constant-swap/mutant65/mutant65-static/2.grift,#(struct:srcloc 2.grift 55 106 2392 11),non-type
/exp/ray/constant-swap/mutant66/mutant66-static/4.grift,#(struct:srcloc 4.grift 55 106 2338 9),non-type
/exp/ray/constant-swap/mutant73/mutant73-static/6.grift,#(struct:srcloc 6.grift 84 26 3343 11),non-type
/exp/ray/constant-swap/mutant77/mutant77-static/4.grift,#(struct:srcloc 4.grift 95 52 4272 10),non-type
/exp/ray/constant-swap/mutant77/mutant77-static/6.grift,#(struct:srcloc 6.grift 95 52 4204 10),non-type
/exp/ray/constant-swap/mutant94/mutant94-static/2.grift,#(struct:srcloc 2.grift 121 13 5978 12),non-type
/exp/ray/constant-swap/mutant97/mutant97-static.grift,#(struct:srcloc mutant97-static.grift 258 15 8744 11),non-type
/exp/ray/position-swap/mutant0/mutant0-dynamic.grift,#(struct:srcloc mutant0-dynamic.grift 20 2 288 25),non-type
/exp/ray/position-swap/mutant1/mutant1-static/5.grift,#(struct:srcloc 5.grift 17 11 473 48),non-type
/exp/ray/position-swap/mutant103/mutant103-static/4.grift,#(struct:srcloc 4.grift 121 6 5906 135),non-type
/exp/ray/position-swap/mutant104/mutant104-dynamic.grift,#(struct:srcloc mutant104-dynamic.grift 213 11 6335 139),non-type
/exp/ray/position-swap/mutant105/mutant105-static/3.grift,#(struct:srcloc 3.grift 121 22 5938 47),non-type
/exp/ray/position-swap/mutant105/mutant105-static/6.grift,#(struct:srcloc 6.grift 121 22 5780 47),non-type
/exp/ray/position-swap/mutant106/mutant106-static/0.grift,#(struct:srcloc 0.grift 121 54 6112 85),non-type
/exp/ray/position-swap/mutant109/mutant109-static/0.grift,#(struct:srcloc 0.grift 139 12 7047 52),non-type
/exp/ray/position-swap/mutant111/mutant111-static/3.grift,#(struct:srcloc 3.grift 147 6 7083 122),non-type
/exp/ray/position-swap/mutant114/mutant114-static/0.grift,#(struct:srcloc 0.grift 147 81 7475 46),non-type
/exp/ray/position-swap/mutant118/mutant118-static/6.grift,#(struct:srcloc 6.grift 151 6 6981 61),suc-usage
/exp/ray/position-swap/mutant119/mutant119-static/5.grift,#(struct:srcloc 5.grift 151 6 7118 61),non-type
/exp/ray/position-swap/mutant120/mutant120-static/7.grift,#(struct:srcloc 7.grift 151 6 6811 61),non-type
/exp/ray/position-swap/mutant128/mutant128-static/3.grift,#(struct:srcloc 3.grift 158 74 7629 43),non-type
/exp/ray/position-swap/mutant15/mutant15-static.grift,#(struct:srcloc mutant15-static.grift 70 25 1687 161),non-type
/exp/ray/position-swap/mutant17/mutant17-static/3.grift,#(struct:srcloc 3.grift 45 46 1646 53),non-type
/exp/ray/position-swap/mutant18/mutant18-static.grift,#(struct:srcloc mutant18-static.grift 70 45 1767 115),non-type
/exp/ray/position-swap/mutant18/mutant18-static/3.grift,#(struct:srcloc 3.grift 45 85 1685 65),non-type
/exp/ray/position-swap/mutant18/mutant18-static/5.grift,#(struct:srcloc 5.grift 45 85 1627 65),non-type
/exp/ray/position-swap/mutant2/mutant2-static.grift,#(struct:srcloc mutant2-static.grift 24 22 487 35),non-type
/exp/ray/position-swap/mutant30/mutant30-static/0.grift,#(struct:srcloc 0.grift 69 7 3133 33),non-type
/exp/ray/position-swap/mutant34/mutant34-static/0.grift,#(struct:srcloc 0.grift 82 21 3595 51),non-type
/exp/ray/position-swap/mutant36/mutant36-dynamic.grift,#(struct:srcloc mutant36-dynamic.grift 142 17 3267 272),non-type
/exp/ray/position-swap/mutant36/mutant36-static/0.grift,#(struct:srcloc 0.grift 84 21 3682 160),non-type
/exp/ray/position-swap/mutant4/mutant4-static/1.grift,#(struct:srcloc 1.grift 23 6 748 58),non-type
/exp/ray/position-swap/mutant4/mutant4-static/3.grift,#(struct:srcloc 3.grift 23 6 748 58),non-type
/exp/ray/position-swap/mutant42/mutant42-static/3.grift,#(struct:srcloc 3.grift 84 86 3432 47),non-type
/exp/ray/position-swap/mutant44/mutant44-static/9.grift,#(struct:srcloc 9.grift 84 127 3101 47),non-type
/exp/ray/position-swap/mutant45/mutant45-static/5.grift,#(struct:srcloc 5.grift 86 21 3501 178),non-type
/exp/ray/position-swap/mutant5/mutant5-dynamic.grift,#(struct:srcloc mutant5-dynamic.grift 32 16 534 25),non-type
/exp/ray/position-swap/mutant5/mutant5-static/3.grift,#(struct:srcloc 3.grift 23 18 760 25),non-type
/exp/ray/position-swap/mutant5/mutant5-static/4.grift,#(struct:srcloc 4.grift 23 18 718 25),non-type
/exp/ray/position-swap/mutant50/mutant50-static.grift,#(struct:srcloc mutant50-static.grift 150 31 4469 47),non-type
/exp/ray/position-swap/mutant51/mutant51-static.grift,#(struct:srcloc mutant51-static.grift 151 16 4556 27),non-type
/exp/ray/position-swap/mutant54/mutant54-static/2.grift,#(struct:srcloc 2.grift 91 42 3958 45),non-type
/exp/ray/position-swap/mutant61/mutant61-static/1.grift,#(struct:srcloc 1.grift 94 31 4323 28),non-type
/exp/ray/position-swap/mutant62/mutant62-static/3.grift,#(struct:srcloc 3.grift 95 30 4193 59),non-type
/exp/ray/position-swap/mutant66/mutant66-static.grift,#(struct:srcloc mutant66-static.grift 168 26 5273 70),non-type
/exp/ray/position-swap/mutant67/mutant67-static/1.grift,#(struct:srcloc 1.grift 96 30 4436 70),suc-usage
/exp/ray/position-swap/mutant67/mutant67-static/7.grift,#(struct:srcloc 7.grift 96 30 4099 70),suc-usage
/exp/ray/position-swap/mutant74/mutant74-static/0.grift,#(struct:srcloc 0.grift 100 24 4803 70),non-type
/exp/ray/position-swap/mutant74/mutant74-static/1.grift,#(struct:srcloc 1.grift 100 24 4660 70),non-type
/exp/ray/position-swap/mutant74/mutant74-static/6.grift,#(struct:srcloc 6.grift 100 24 4364 70),non-type
/exp/ray/position-swap/mutant74/mutant74-static/7.grift,#(struct:srcloc 7.grift 100 24 4347 70),non-type
/exp/ray/position-swap/mutant76/mutant76-static/7.grift,#(struct:srcloc 7.grift 100 24 4347 70),suc-usage
/exp/ray/position-swap/mutant79/mutant79-static/1.grift,#(struct:srcloc 1.grift 106 33 4979 27),non-type
/exp/ray/position-swap/mutant80/mutant80-static/4.grift,#(struct:srcloc 4.grift 108 36 4865 89),non-type
/exp/ray/position-swap/mutant83/mutant83-static/1.grift,#(struct:srcloc 1.grift 108 76 5113 48),non-type
/exp/ray/position-swap/mutant84/mutant84-static.grift,#(struct:srcloc mutant84-static.grift 191 43 6239 36),non-type
/exp/ray/position-swap/mutant90/mutant90-static/0.grift,#(struct:srcloc 0.grift 110 111 5472 45),non-type
/exp/ray/position-swap/mutant95/mutant95-dynamic.grift,#(struct:srcloc mutant95-dynamic.grift 203 34 6033 59),suc-usage
/exp/ray/position-swap/mutant95/mutant95-static/9.grift,#(struct:srcloc 9.grift 114 39 4978 59),suc-usage
/exp/tak/constant-swap/mutant4/mutant4-static/7.grift,#(struct:srcloc 7.grift 7 57 168 10),non-type
/exp/tak/position-swap/mutant1/mutant1-dynamic.grift,#(struct:srcloc mutant1-dynamic.grift 4 17 72 75),non-type
/exp/tak/position-swap/mutant1/mutant1-static/7.grift,#(struct:srcloc 7.grift 7 6 117 75),non-type
/exp/tak/position-swap/mutant2/mutant2-static/4.grift,#(struct:srcloc 4.grift 7 11 122 33),non-type
/exp/tak/position-swap/mutant4/mutant4-static/6.grift,#(struct:srcloc 6.grift 7 29 140 33),non-type
/exp/tak/position-swap/mutant5/mutant5-static/1.grift,#(struct:srcloc 1.grift 7 34 145 23),non-type
/exp/tak/position-swap/mutant7/mutant7-static/4.grift,#(struct:srcloc 4.grift 7 52 163 23),non-type
