cas,mutator,anntations,percentage,accepted?,loc,blame error?,analyse time,constraints,hit as normal,hit as strict,Normal,Strict,Wrong dynamic
ray,constant-swap,281,76.16,true,161,false,1218,13713,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,446,8052,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,474,6388,false,false,0,0,0
ray,constant-swap,281,55.16,true,161,false,374,6741,false,false,0,0,0
ray,constant-swap,281,45.91,true,161,false,361,5998,false,false,0,0,0
ray,constant-swap,281,35.23,true,161,false,300,4325,false,false,0,0,0
ray,constant-swap,281,27.5,true,161,false,279,4366,false,false,0,0,0
ray,constant-swap,281,17.44,true,161,false,271,4096,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5668,45168,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,263,3866,false,false,0,0,0
ray,constant-swap,281,96.8,true,161,false,2984,29942,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1609,20377,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1202,13897,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,1404,11971,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,348,6362,false,false,0,0,0
ray,constant-swap,281,55.16,true,161,false,408,6434,false,false,0,0,0
ray,constant-swap,281,45.91,true,161,false,1016,9155,false,false,0,0,0
ray,constant-swap,281,35.23,true,161,false,330,5049,false,false,0,0,0
ray,constant-swap,281,27.5,true,161,false,262,4353,false,false,0,0,0
ray,constant-swap,281,17.44,true,161,false,281,4100,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5636,45168,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,277,3866,false,false,0,0,0
ray,constant-swap,281,96.8,true,161,false,3102,29942,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1603,21181,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1200,13504,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,386,8179,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,413,7157,false,false,0,0,0
ray,constant-swap,281,55.16,true,161,false,455,6776,false,false,0,0,0
ray,constant-swap,281,45.91,true,161,false,1684,10883,false,false,0,0,0
ray,constant-swap,281,35.23,true,161,false,274,4491,false,false,0,0,0
ray,constant-swap,281,27.5,true,161,false,225,4083,false,false,0,0,0
ray,constant-swap,281,17.44,true,161,false,271,4101,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5562,45165,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,280,3866,false,false,0,0,0
ray,constant-swap,281,96.8,true,161,false,3266,29942,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1609,20907,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1510,13606,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,1287,12631,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,493,6797,false,false,0,0,0
ray,constant-swap,281,55.16,true,161,false,1356,9791,false,false,0,0,0
ray,constant-swap,281,45.91,true,161,false,449,5635,false,false,0,0,0
ray,constant-swap,281,35.23,true,161,false,323,4529,false,false,0,0,0
ray,constant-swap,281,27.5,true,161,false,262,4370,false,false,0,0,0
ray,constant-swap,281,17.44,true,161,false,277,4102,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5594,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,277,3862,false,false,0,0,0
ray,constant-swap,281,96.8,true,161,false,3143,29919,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1576,20769,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1206,13424,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,386,7167,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,315,5886,false,false,0,0,0
ray,constant-swap,281,55.16,true,161,false,387,6604,false,false,0,0,0
ray,constant-swap,281,45.91,true,161,false,314,6167,false,false,0,0,0
ray,constant-swap,281,35.23,true,161,false,351,4941,false,false,0,0,0
ray,constant-swap,281,27.5,true,161,false,229,4094,false,false,0,0,0
ray,constant-swap,281,17.44,true,161,false,270,4098,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5599,45277,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,278,3864,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1972,21942,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1563,16704,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1444,15580,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,814,10275,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1836,10423,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,1316,9021,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,288,4963,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,1465,9998,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,311,5234,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,258,4182,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5533,45101,true,true,1,1,1
ray,constant-swap,281,-1,true,275,true,284,3861,true,true,1,1,1
ray,constant-swap,281,96.8,true,161,true,3138,29934,true,true,1,1,1
ray,constant-swap,281,86.83,true,161,true,1696,20997,true,true,1,1,1
ray,constant-swap,281,76.16,true,161,true,1192,13683,true,true,1,1,1
ray,constant-swap,281,65.84,true,161,true,495,7703,true,true,1,1,1
ray,constant-swap,281,55.52,true,161,true,431,6999,true,true,1,1,1
ray,constant-swap,281,55.16,true,161,true,450,6687,true,true,1,1,1
ray,constant-swap,281,45.91,true,161,true,265,5682,true,true,1,1,1
ray,constant-swap,281,35.23,true,161,true,392,5148,true,true,1,1,1
ray,constant-swap,281,27.5,true,161,true,258,4352,true,true,1,1,1
ray,constant-swap,281,17.44,true,161,true,270,4096,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5498,45106,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,275,3863,false,false,0,0,0
ray,constant-swap,281,96.8,true,161,false,3140,29932,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1599,20776,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1534,16737,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,1156,11768,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,415,6610,false,false,0,0,0
ray,constant-swap,281,55.16,true,161,false,381,6442,false,false,0,0,0
ray,constant-swap,281,45.55,true,161,false,464,6052,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,345,5020,false,false,0,0,0
ray,constant-swap,281,27.5,true,161,false,272,4398,false,false,0,0,0
ray,constant-swap,281,17.44,true,161,false,268,4098,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5498,45277,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,272,3864,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1963,22107,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1877,16956,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1891,15091,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1134,14391,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1294,9163,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,429,6552,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,329,5394,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,288,5133,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,443,6267,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,263,4169,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5498,45101,true,true,176,176,1
ray,constant-swap,281,-1,true,275,true,270,3845,true,false,19,0,0
ray,constant-swap,281,96.9,true,161,true,1952,21850,true,true,92,92,1
ray,constant-swap,281,85.77,true,161,true,2348,18051,true,true,59,59,1
ray,constant-swap,281,75.9,true,161,true,985,11137,true,true,24,24,1
ray,constant-swap,281,65.12,true,161,true,657,10523,true,true,27,27,1
ray,constant-swap,281,54.45,true,161,true,350,6165,true,false,11,0,0
ray,constant-swap,281,44.48,true,161,true,314,5861,true,false,15,0,0
ray,constant-swap,281,43.77,true,161,true,364,5781,true,false,37,0,0
ray,constant-swap,281,34.88,true,161,true,482,6811,true,false,25,0,0
ray,constant-swap,281,27.4,true,161,true,466,6277,true,false,29,0,0
ray,constant-swap,281,17.8,true,161,true,262,4175,true,false,22,0,0
ray,constant-swap,281,999,true,278,false,5268,43995,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,274,3902,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1912,21612,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1822,16523,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1071,12165,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,761,9420,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,427,6236,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,314,5203,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,353,5165,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,1071,8315,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1566,10083,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,251,4146,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5326,45277,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,270,3864,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1952,21982,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,2295,17636,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1041,11944,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,639,10566,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,406,6813,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,908,8168,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,399,5999,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,1312,9335,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,340,5836,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,274,4178,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5835,45277,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,272,3864,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2144,22983,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,2395,17897,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,830,9170,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1919,14366,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,478,6579,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,1307,10812,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,373,6581,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,339,5563,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,359,5204,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,261,4200,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5439,45101,true,true,176,176,1
ray,constant-swap,281,-1,true,275,true,273,3845,true,false,19,0,0
ray,constant-swap,281,96.9,true,161,true,2070,21842,true,true,100,100,1
ray,constant-swap,281,85.77,true,161,true,1626,16433,true,true,67,67,1
ray,constant-swap,281,75.9,true,161,true,1795,15178,true,true,65,65,1
ray,constant-swap,281,65.12,true,161,true,603,10840,true,true,65,65,1
ray,constant-swap,281,54.45,true,161,true,1021,9107,true,true,3,3,1
ray,constant-swap,281,44.48,true,161,true,305,5092,true,false,35,0,0
ray,constant-swap,281,43.77,true,161,true,360,6013,true,false,30,0,0
ray,constant-swap,281,34.88,true,161,true,365,5739,true,false,34,0,0
ray,constant-swap,281,27.4,true,161,true,294,5192,true,false,29,0,0
ray,constant-swap,281,17.8,true,161,true,259,4178,true,false,22,0,0
ray,constant-swap,281,999,true,278,false,5733,45277,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,272,3864,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2082,22967,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1813,16707,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,799,10329,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,786,10087,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,361,6333,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,405,6202,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,427,6531,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,353,5537,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1404,10144,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,263,4191,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5389,45277,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,269,3864,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2045,22835,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1572,16413,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,803,10446,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1333,12041,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1617,10933,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,434,6432,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,356,5819,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,281,4899,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,341,5265,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,257,4197,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5341,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,265,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1993,22755,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1739,17010,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,850,11000,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,606,9529,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,440,6392,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,268,5429,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,406,5830,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,371,6030,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,464,6898,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,252,4204,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5612,45101,true,true,1,1,1
ray,constant-swap,281,-1,true,275,true,281,3861,true,true,1,1,1
ray,constant-swap,281,96.9,true,161,true,2092,22557,true,true,1,1,1
ray,constant-swap,281,85.77,true,161,true,973,13290,true,true,1,1,1
ray,constant-swap,281,75.9,true,161,true,1924,15484,true,true,1,1,1
ray,constant-swap,281,65.12,true,161,true,1543,13182,true,true,1,1,1
ray,constant-swap,281,54.45,true,161,true,550,7081,true,true,1,1,1
ray,constant-swap,281,44.48,true,161,true,1372,8473,true,true,1,1,1
ray,constant-swap,281,43.77,true,161,true,534,7407,true,true,1,1,1
ray,constant-swap,281,34.88,true,161,true,412,6159,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,272,5218,true,true,1,1,1
ray,constant-swap,281,17.8,true,161,true,240,4203,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5349,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,266,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2014,22719,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1531,16664,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,783,10611,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1158,13341,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,973,9132,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,398,6317,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,308,5356,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,349,5880,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,288,5212,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,237,4213,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5313,45101,true,true,1,1,1
ray,constant-swap,281,-1,true,275,true,268,3861,true,true,1,1,1
ray,constant-swap,281,96.9,true,161,true,1990,22686,true,true,1,1,1
ray,constant-swap,281,85.77,true,161,true,724,13070,true,true,1,1,1
ray,constant-swap,281,75.9,true,161,true,1536,12861,true,true,1,1,1
ray,constant-swap,281,65.12,true,161,true,1495,12276,true,true,1,1,1
ray,constant-swap,281,54.45,true,161,true,1448,11085,true,true,1,1,1
ray,constant-swap,281,44.48,true,161,true,251,5258,true,true,1,1,1
ray,constant-swap,281,43.77,true,161,true,340,5658,true,true,1,1,1
ray,constant-swap,281,34.88,true,161,true,374,5795,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,444,6402,true,true,1,1,1
ray,constant-swap,281,17.8,true,161,true,237,4190,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5340,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,267,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1997,22739,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1582,17087,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,605,10114,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1393,14609,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,474,6927,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,378,6421,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,346,6569,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,1573,10060,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,311,5416,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,253,4173,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5070,43995,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,266,3902,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2029,22278,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1506,16483,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1403,13662,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1900,14068,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,483,6826,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,292,4719,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,1046,9853,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,1161,8970,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1371,10298,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,262,4187,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5719,45101,true,true,1,1,1
ray,constant-swap,281,-1,true,275,true,278,3861,true,true,1,1,1
ray,constant-swap,281,96.9,true,161,true,2092,22883,true,true,1,1,1
ray,constant-swap,281,85.77,true,161,true,1021,16879,true,true,1,1,1
ray,constant-swap,281,75.9,true,161,true,790,10973,true,true,1,1,1
ray,constant-swap,281,65.12,true,161,true,627,10330,true,true,1,1,1
ray,constant-swap,281,54.45,true,161,true,415,5682,true,true,1,1,1
ray,constant-swap,281,44.48,true,161,true,1017,9362,true,true,1,1,1
ray,constant-swap,281,43.77,true,161,true,341,5823,true,true,1,1,1
ray,constant-swap,281,34.88,true,161,true,417,7368,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,387,5839,true,true,1,1,1
ray,constant-swap,281,17.8,true,161,true,256,4175,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5504,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,308,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2008,22703,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,865,13259,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1366,13110,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,564,10830,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,366,6254,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,365,5854,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,1077,8090,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,482,6770,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,449,6185,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,249,4191,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5616,45101,true,true,1,1,1
ray,constant-swap,281,-1,true,275,true,271,3861,true,true,1,1,1
ray,constant-swap,281,96.9,true,161,true,1955,21882,true,true,1,1,1
ray,constant-swap,281,85.77,true,161,true,1737,17848,true,true,1,1,1
ray,constant-swap,281,75.9,true,161,true,878,10683,true,true,1,1,1
ray,constant-swap,281,65.12,true,161,true,723,10247,true,true,1,1,1
ray,constant-swap,281,54.45,true,161,true,1121,10625,true,true,1,1,1
ray,constant-swap,281,44.48,true,161,true,406,6153,true,true,1,1,1
ray,constant-swap,281,43.77,true,161,true,404,5809,true,true,1,1,1
ray,constant-swap,281,34.88,true,161,true,1590,9574,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,463,6645,true,true,1,1,1
ray,constant-swap,281,17.8,true,161,true,258,4200,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5795,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,281,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2019,21835,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,778,13870,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,844,10958,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1835,14572,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,483,6966,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,389,6288,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,988,8759,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,343,5701,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,377,6394,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,238,4204,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5514,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,275,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2035,22703,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1537,17504,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1623,12991,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,1376,14618,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,344,6738,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,350,6015,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,1193,9388,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,381,6511,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,356,5918,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,282,4194,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5995,45101,true,true,1,1,1
ray,constant-swap,281,-1,true,275,true,276,3861,true,true,1,1,1
ray,constant-swap,281,96.9,true,161,true,2102,22734,true,true,1,1,1
ray,constant-swap,281,85.77,true,161,true,1540,16389,true,true,1,1,1
ray,constant-swap,281,75.9,true,161,true,746,9523,true,true,1,1,1
ray,constant-swap,281,65.12,true,161,true,1808,14257,true,true,1,1,1
ray,constant-swap,281,54.45,true,161,true,386,5885,true,true,1,1,1
ray,constant-swap,281,44.48,true,161,true,300,5242,true,true,1,1,1
ray,constant-swap,281,43.77,true,161,true,352,5693,true,true,1,1,1
ray,constant-swap,281,34.88,true,161,true,378,6036,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,296,5187,true,true,1,1,1
ray,constant-swap,281,17.8,true,161,true,263,4197,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5861,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,294,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2075,22617,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,975,13214,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,679,11241,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,739,10537,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,366,6792,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,519,6396,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,331,4933,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,293,5417,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,321,5267,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,268,4201,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5482,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,271,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1956,21843,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1543,16698,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,730,10635,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,816,10209,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1575,10380,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,407,6684,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,997,7801,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,235,4746,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1467,10100,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,241,4213,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5440,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,272,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1984,21851,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,870,13359,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,842,9666,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,713,10322,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1497,11145,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,1159,9493,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,1485,10731,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,358,5987,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,282,5219,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,237,4204,false,false,0,0,0
ray,constant-swap,281,999,true,279,false,5761,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,276,false,268,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2064,22040,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,1045,16324,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,1677,14151,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,849,10349,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1900,10456,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,1199,9577,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,429,6467,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,409,5616,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,424,6416,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,273,4179,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5293,43949,false,false,46,0,0
ray,constant-swap,281,-1,true,275,false,273,3901,false,false,1,0,0
ray,constant-swap,281,96.9,true,161,false,2025,22178,false,false,30,0,0
ray,constant-swap,281,85.77,true,161,false,831,12952,false,false,4,0,0
ray,constant-swap,281,75.9,true,161,false,891,10934,false,false,1,0,0
